symbol,group,metric,n,p50,p75,p90,p95,p97.5,p99,p99.5,p99.9,max
SPY,opening_1_4,sessionDrawdownPct,4964,0.0015004116812587405,0.00319362405977035,0.005491633029748616,0.007285174898085639,0.009297580884637875,0.011616673717556961,0.01316521991035706,0.017423479813952876,0.047747386126880294
SPY,opening_1_4,sessionDrawdownAtrRatio,4964,0.12095148104165486,0.2440942125270083,0.3964025363400743,0.5097879193376182,0.6245103946124065,0.8002810519414175,0.9174903484645651,1.0739842757690081,1.933195204363938
SPY,opening_1_4,pathLength60,1241,0.004934794470077719,0.007758126263343268,0.010886322319374475,0.012942602379488188,0.015279045251187728,0.018154223793073545,0.019791230169608227,0.025113583797413803,0.10216228601229227
SPY,opening_1_4,openToCurrentPct,4964,0.0001296557270251686,0.0017897682684002159,0.0037751213180111207,0.005257001304323854,0.00675154943504675,0.009100931098985833,0.010773882790660145,0.013163225932387683,0.050266767513645005
SPY,nonopening_5_plus,shockPct,25941,0.001581389849546348,0.0024468836696361707,0.0036590943741423936,0.004711216591983791,0.0059660945093065396,0.008107570510434715,0.0109805879845745,0.018831762140123366,0.0713361597101968
SPY,nonopening_5_plus,shockAtrRatio,25941,0.12636149888944673,0.1804315865405737,0.2551292547304291,0.31915896486101936,0.39194875805992857,0.5093205663156863,0.6391673886407302,1.0229727853894888,2.2048650995953114
SPY,nonopening_5_plus,downsideExcursionPct,25941,0.000671613674709784,0.0013326312716653071,0.0023203988329082888,0.0031152183633925057,0.004005218091924591,0.005430207504602292,0.006848464724205315,0.01161060304448869,0.025578557224126768
SPY,nonopening_5_plus,downsideExcursionAtrRatio,25941,0.05430855059454048,0.10228809044837554,0.16844930647947665,0.22234881706203014,0.2832689742902118,0.37797946962545753,0.465503723790838,0.8245988946623278,1.5384337867480566
SPY,nonopening_5_plus,realizedMovement60Pct,25941,0.0018820114402303134,0.0029953135630563523,0.0045064461781884205,0.0057379090801317565,0.0070854786237299905,0.009000596055113089,0.010542195967466365,0.0172221797395921,0.05350605183252281
SPY,nonopening_5_plus,realizedMovement60AtrRatio,25941,0.15124869976849878,0.2231272065936838,0.31876046731834146,0.39123963413919527,0.47000223974327865,0.5872407654111885,0.7039718920690072,1.0086795181487018,2.166351945051275
SPY,nonopening_5_plus,sessionDrawdownPct,25941,0.0027827077718617452,0.005850411630758508,0.010323444283646899,0.013821657586423008,0.01797376723353476,0.023572774902562193,0.027484523297698207,0.03772403499060315,0.065478684902282
SPY,nonopening_5_plus,sessionDrawdownAtrRatio,25941,0.22511340377562009,0.4587305992527493,0.7641214191343015,0.9819001905360262,1.2029314594399239,1.4666183225674203,1.6841854767971554,2.3981006341796802,4.513188502408043
SPY,nonopening_5_plus,pathLength60,25941,0.003190471469428857,0.0050219755526837995,0.0076085891952736295,0.009788428745054367,0.011943691592734229,0.014879613526092328,0.01770842610890767,0.030267416844489824,0.09489002428550908
SPY,nonopening_5_plus,openToCurrentPct,25941,0.0003355141754739499,0.0037188228002309476,0.007231384207460501,0.009789489180038302,0.012602443336435898,0.016364239487414743,0.019197361990482244,0.03706274514246533,0.09788424124513617
SPY,index_1,shockPct,1241,0.0027699724334473205,0.004187327823691535,0.005801036781041774,0.0070635721493441635,0.008393055608783955,0.009850979235522554,0.01143200678829601,0.014929218902760276,0.017448929961089522
SPY,index_1,shockAtrRatio,1241,0.22524362255361868,0.2978835474759777,0.38784779490088117,0.4493615547770483,0.514199493641218,0.5898914287926676,0.6473757342095153,0.8089534964493712,0.8374567114534263
SPY,index_1,downsideExcursionPct,1241,0.001178352439349526,0.002206546667593269,0.0036758181864274733,0.004656753407682823,0.006292215630377247,0.0075432338567793834,0.008583535739196195,0.010754163318423274,0.015106604795682632
SPY,index_1,downsideExcursionAtrRatio,1241,0.09860945852306673,0.17737842656388184,0.2572713776503136,0.32320735414229074,0.39603423392204384,0.4978529031718728,0.5371522384979088,0.7616630309632362,0.8150733496215306
SPY,index_1,realizedMovement60Pct,0,,,,,,,,,
SPY,index_1,realizedMovement60AtrRatio,0,,,,,,,,,
SPY,index_1,sessionDrawdownPct,1241,0.0011130798665435525,0.002266745207399872,0.0038349372995042223,0.004852536798404085,0.006534136841331557,0.007564846948272977,0.009631504557501886,0.011020439772941381,0.012004133873916923
SPY,index_1,sessionDrawdownAtrRatio,1241,0.09225800207646502,0.17501516734403572,0.26670554253637957,0.33424264618124266,0.39421153504274714,0.5146779627788904,0.5397449267618356,0.6424115649404528,0.818652579533328
SPY,index_1,pathLength60,0,,,,,,,,,
SPY,index_1,openToCurrentPct,1241,0.000027540622417943084,0.001233097339194078,0.0025293808522834915,0.0034783085013145865,0.004510624422585874,0.005839962794641791,0.006745975278168439,0.007877204189928627,0.008410343709468249
SPY,index_2,shockPct,1241,0.002455402816272717,0.0036767825324547088,0.005114954650917523,0.006183218527960006,0.007181243163551581,0.008382758867864201,0.009184038831975697,0.013069039151254755,0.028830355574385392
SPY,index_2,shockAtrRatio,1241,0.19459822546842492,0.2634190172354913,0.3550623853392919,0.41296978000537105,0.469465084161166,0.5670047739152642,0.6123372656034719,0.813294923030489,1.1672828537336846
SPY,index_2,downsideExcursionPct,1241,0.0010529456153590066,0.001956947162426667,0.003204233472102519,0.004083110113660952,0.0048733145883869755,0.005618188524144021,0.006396740604061002,0.008477794364926615,0.009395504568106242
SPY,index_2,downsideExcursionAtrRatio,1241,0.08493653994482592,0.15008046312771364,0.23342737909301173,0.29418011421042,0.3600953868142165,0.4494401405078573,0.5244973517894719,0.5985188412896013,0.6225647324983214
SPY,index_2,realizedMovement60Pct,0,,,,,,,,,
SPY,index_2,realizedMovement60AtrRatio,0,,,,,,,,,
SPY,index_2,sessionDrawdownPct,1241,0.0013843015348746677,0.0029102247628946458,0.0052402862985685365,0.006446342632878115,0.007890282041718074,0.009557252526618088,0.010671445010242725,0.012838979123040556,0.01313451684192625
SPY,index_2,sessionDrawdownAtrRatio,1241,0.11049902632616077,0.22501618559087566,0.36041463456320305,0.43609779195134196,0.5299973800152727,0.6689660294303078,0.737016723327096,0.9665621129404075,0.9801438042539974
SPY,index_2,pathLength60,0,,,,,,,,,
SPY,index_2,openToCurrentPct,1241,0.0002349674249706446,0.0017313288069835675,0.003488133506600155,0.004985946474398206,0.006093753364484034,0.008040496982888069,0.009827226419650035,0.01261712222088223,0.01328727079457881
SPY,index_3,shockPct,1241,0.002519907267412559,0.003844443863273715,0.0056033893672270884,0.006785889269965659,0.007966835730331868,0.010168080718478174,0.011661974727494894,0.01701087399427622,0.04854848796626912
SPY,index_3,shockAtrRatio,1241,0.2031338275509354,0.2819702843134753,0.3787434286511352,0.45219521145367203,0.5317737586442823,0.6144903110187059,0.6914342193850855,1.1851006466586438,1.965630199444051
SPY,index_3,downsideExcursionPct,1241,0.0010725979451281635,0.0022075327635031027,0.0036257058756648235,0.004739814441306926,0.006278264216299465,0.0074990119751958614,0.00838705443521712,0.009877974318413717,0.013284233496999465
SPY,index_3,downsideExcursionAtrRatio,1241,0.09014092483041901,0.173748154845674,0.27575700834435735,0.33840271370698116,0.41604367715383583,0.4973847294667313,0.5467880406510599,0.6807634616073687,0.6907453253236714
SPY,index_3,realizedMovement60Pct,0,,,,,,,,,
SPY,index_3,realizedMovement60AtrRatio,0,,,,,,,,,
SPY,index_3,sessionDrawdownPct,1241,0.0018088109527664763,0.0036156901924403097,0.006252223860112793,0.008176218616139853,0.01011421895162704,0.012028088477083714,0.013542051284964343,0.01626754274168055,0.02201128936423055
SPY,index_3,sessionDrawdownAtrRatio,1241,0.14697652820592877,0.28704550642506343,0.438339839388266,0.5853119209291763,0.683259286745295,0.8805683229747243,0.9659613781839916,1.0723195914585821,1.3304003820591752
SPY,index_3,pathLength60,0,,,,,,,,,
SPY,index_3,openToCurrentPct,1241,0.00009097663416790525,0.001987942695390821,0.004125647777013741,0.005641873278236842,0.0076075651939446765,0.009803245901881877,0.011646739102467314,0.01309516946244688,0.050266767513645005
SPY,index_4,shockPct,1241,0.0022294660091678915,0.0032800482581813724,0.0046761961949671384,0.0056981479254329045,0.006947777671114617,0.008606622181578006,0.010162033656849605,0.019146329715384956,0.05002140994199839
SPY,index_4,shockAtrRatio,1241,0.1775291246048589,0.2383869024373176,0.33032162014509653,0.38544331917432595,0.43648132873003814,0.5154978379956068,0.6042630622392965,1.0394491839045803,2.025265834624488
SPY,index_4,downsideExcursionPct,1241,0.0009060796458862701,0.0016924995546054866,0.0028966053198629174,0.003942809351228679,0.005002942907592562,0.006103337412281846,0.007938930009598416,0.01269907314293891,0.03174510490871569
SPY,index_4,downsideExcursionAtrRatio,1241,0.07174593077549686,0.1383197253446412,0.21491224360300792,0.27908473470282313,0.33039455510994037,0.4255856855813426,0.5215430220694557,0.8395400412417373,1.2852951658648004
SPY,index_4,realizedMovement60Pct,1241,0.0029230842557460435,0.004522521120806779,0.006341006718751147,0.0077463785136242195,0.009014733417225503,0.010681353560428663,0.011783099285287197,0.013445222714627718,0.05448241817901385
SPY,index_4,realizedMovement60AtrRatio,1241,0.24047391557454142,0.3329494022156017,0.438210265291581,0.5242670382799912,0.6066906370807091,0.6966392784654019,0.77806272547897,1.1735371417953684,2.2058830459522354
SPY,index_4,sessionDrawdownPct,1241,0.0018857502047658224,0.003940604400170284,0.006818122674161409,0.009331506740524527,0.011309606241056126,0.013741082657678863,0.015331162754185716,0.021474678705203972,0.047747386126880294
SPY,index_4,sessionDrawdownAtrRatio,1241,0.15478338178239978,0.31054100866089845,0.4949222843163956,0.6361634030500023,0.7679803574885378,0.9196464768992293,0.9839618511869296,1.3057331199431312,1.933195204363938
SPY,index_4,pathLength60,1241,0.004934794470077719,0.007758126263343268,0.010886322319374475,0.012942602379488188,0.015279045251187728,0.018154223793073545,0.019791230169608227,0.025113583797413803,0.10216228601229227
SPY,index_4,openToCurrentPct,1241,0.0002177768098807764,0.00244918570887509,0.00465657741559955,0.006434650245623841,0.008173377480376942,0.010507134786565325,0.011153941924369757,0.015902553854894738,0.018397759561724403
SPY,index_5,shockPct,1241,0.0021071643588199537,0.0031857685348013354,0.004559456905196436,0.005453229509833289,0.00648485066829993,0.007919241779866193,0.00869432962530427,0.02104679317382067,0.02460908488729198
SPY,index_5,shockAtrRatio,1241,0.17025844468702037,0.23338628837710254,0.31614965217058116,0.37537886159624556,0.43145798616607695,0.547008390811422,0.6639213795870617,0.9745842253725732,1.153390607641876
SPY,index_5,downsideExcursionPct,1241,0.0009392911227404472,0.001789542991238092,0.0028873917228103736,0.0037492727703677137,0.004753632836472884,0.006012613880593653,0.00683642864646563,0.008706769596946762,0.017237010415709485
SPY,index_5,downsideExcursionAtrRatio,1241,0.07676166022331238,0.13422428477733173,0.20810121541617527,0.27253618865772217,0.34365335292405524,0.45603681096724347,0.49882312159187125,0.6698740455230141,0.764629709964484
SPY,index_5,realizedMovement60Pct,1241,0.0028009838076348166,0.004263105399589266,0.005976931416361673,0.0072444198498668455,0.008481350916259327,0.010118060379540226,0.010711198709454956,0.01376453603408969,0.05350605183252281
SPY,index_5,realizedMovement60AtrRatio,1241,0.22001222058450653,0.31013250215703314,0.4178866507317219,0.4973242138122185,0.5733120349612413,0.6547796267214968,0.7107759058932377,1.1530610583872245,2.166351945051275
SPY,index_5,sessionDrawdownPct,1241,0.0021125452688271155,0.004323728508955818,0.007149287719112549,0.00957539943094769,0.011885786742433149,0.014993885576120107,0.01725073616872191,0.025377663806864226,0.04430682187434286
SPY,index_5,sessionDrawdownAtrRatio,1241,0.17261185864381126,0.332327011241047,0.5313164994653111,0.6879493748523313,0.8250176148799347,1.0611811397567903,1.192356190471669,1.66836372375792,1.7938937084530049
SPY,index_5,pathLength60,1241,0.004636027220282002,0.007031998035265774,0.010357049792507289,0.012330593991020766,0.01439863987767731,0.01699669541995804,0.018836636016240478,0.021978281319222026,0.09489002428550908
SPY,index_5,openToCurrentPct,1241,0.00024155075585263752,0.002525824574121094,0.005081300813008172,0.007051203715018994,0.00872741536123156,0.011753405859852902,0.012432355268069802,0.01739654896009021,0.022077311474069328
SPY,index_6,shockPct,1241,0.0019380500061972835,0.0029087794938427096,0.003983640516279811,0.005130139569973647,0.006509041950387953,0.008393711544277687,0.009938236645624259,0.015427979453902313,0.022680453609072133
SPY,index_6,shockAtrRatio,1241,0.157262577810417,0.21181690651798474,0.28903540089028246,0.3403425391244144,0.426403763139555,0.5599912624950649,0.6075046326322648,0.9727088522973724,1.1237641328898629
SPY,index_6,downsideExcursionPct,1241,0.0008869694339583388,0.0016285154891950494,0.0026754823045763796,0.003547980200283818,0.004672064730795907,0.0064275551177564545,0.008011863703515917,0.009661756487330486,0.01264033101725352
SPY,index_6,downsideExcursionAtrRatio,1241,0.0703490167975026,0.13191094612506105,0.2050654420691511,0.25574997039234276,0.29181676284063707,0.40648992353928737,0.5197762595116763,0.9296343661306924,1.016689474529385
SPY,index_6,realizedMovement60Pct,1241,0.002542505067087268,0.003945691050335083,0.0058261021898379246,0.0073300802273301305,0.008172639136200836,0.009680888307336566,0.010589080359479018,0.014295275230858148,0.049049382485278764
SPY,index_6,realizedMovement60AtrRatio,1241,0.20453740116247437,0.29392808783581725,0.40306747415366395,0.4822235401509855,0.5548868442394502,0.6726708168455016,0.7191087421338793,1.175856936575547,1.9859104066048883
SPY,index_6,sessionDrawdownPct,1241,0.002222874638258613,0.004776915412631794,0.007671984214574706,0.010547905068854387,0.013334323357161077,0.016129689708284944,0.019051863540544837,0.023440737483920487,0.03299118833266421
SPY,index_6,sessionDrawdownAtrRatio,1241,0.18015670010159582,0.36770268022226676,0.5902070189180668,0.7368058523724063,0.9006310605686818,1.0928389592697898,1.2466808382188779,1.4691221452742906,1.8564902669799153
SPY,index_6,pathLength60,1241,0.004285522702110356,0.006576399476505679,0.01013054080627207,0.012242573504093412,0.01434786291029544,0.015586486205685614,0.017495173422693907,0.023234635316936706,0.08229162634708342
SPY,index_6,openToCurrentPct,1241,0.0002499811192506751,0.0027075967922738364,0.005432059699918224,0.007452624353411208,0.009519736038127835,0.01222500927792474,0.013364676537426144,0.016354677392161468,0.034178948874670434
SPY,index_7,shockPct,1241,0.001884890767962164,0.0027760018843163924,0.004026028437508242,0.005168294203199691,0.006101739880175957,0.008046367360181082,0.010182724356382233,0.017773523595025476,0.029056551560554224
SPY,index_7,shockAtrRatio,1241,0.14984004977809473,0.2038450364762885,0.28508233797496635,0.33772079834960084,0.3980251090488163,0.493344114038308,0.6726174771064458,1.2754138356264377,1.7002216160660548
SPY,index_7,downsideExcursionPct,1241,0.0007764523187688659,0.0015346799536358566,0.0025590087208323207,0.0032891056765042117,0.004114619434571766,0.005370724933508742,0.00596769063514031,0.010318119148303703,0.021426735980708093
SPY,index_7,downsideExcursionAtrRatio,1241,0.06378531203570495,0.11871605991726078,0.18204876651476082,0.24143025785305777,0.3033607809800367,0.37259191998344426,0.4334154677730924,0.8604273500266384,1.2006645300504326
SPY,index_7,realizedMovement60Pct,1241,0.002350858004008116,0.003586491330138203,0.005315170664685405,0.006522916047802559,0.0075303444552060035,0.009246552088734565,0.010063148993748567,0.013998794946358136,0.037839368455675405
SPY,index_7,realizedMovement60AtrRatio,1241,0.18722416133282424,0.27223705242437346,0.36171142088121844,0.42672254659115416,0.4957592435916217,0.6270669106458253,0.7056638653486823,0.9540296262800259,1.5320395851677857
SPY,index_7,sessionDrawdownPct,1241,0.002254689754689755,0.005042792712809259,0.008157362554672422,0.01042823478425749,0.013508525872887008,0.015821391886354896,0.01952426915856654,0.0256282861185478,0.0512835216086549
SPY,index_7,sessionDrawdownAtrRatio,1241,0.18759484887434838,0.38763360735060415,0.6168123708580835,0.7535197408515297,0.9345742348153362,1.197130147154675,1.3114702100718565,1.543274864971359,2.076366186272398
SPY,index_7,pathLength60,1241,0.003885474867902805,0.006104552191185331,0.0090026094593747,0.010953673131733788,0.01264722853953415,0.014954745818145751,0.016625929771375423,0.02493844842658338,0.06471345109573667
SPY,index_7,openToCurrentPct,1241,0.00027473735109229125,0.002968714318337451,0.005755344248230321,0.007975869369761357,0.010503040353786686,0.013320101903859937,0.014970258138421925,0.018000357304833646,0.0222362222763135
SPY,index_8,shockPct,1241,0.0016981655191534903,0.0025600390101182774,0.0037299838401645175,0.004855213699011689,0.005427408412482943,0.006663784954113652,0.008934993167239606,0.015256810634307193,0.017536487660027585
SPY,index_8,shockAtrRatio,1241,0.136782133466952,0.1900484017173768,0.26604614637501167,0.3122166960937822,0.36444038962788733,0.44641454502827055,0.6432753969536922,0.8837793293208139,1.2962650317303643
SPY,index_8,downsideExcursionPct,1241,0.0007161558643894799,0.0013757910798708121,0.0023510357618661405,0.0030968776186832254,0.004005501532225044,0.005213456115265323,0.006962087211098844,0.008934676383266985,0.009165728851707714
SPY,index_8,downsideExcursionAtrRatio,1241,0.05660858139723903,0.107226449835074,0.1762985653672436,0.2192049796698009,0.26591396654700283,0.33548964044501733,0.40949181919128924,0.8441247298921999,1.2145940523483256
SPY,index_8,realizedMovement60Pct,1241,0.0022284954312067054,0.0034136459812400682,0.004947881679215948,0.006121924639362436,0.0072525830190096644,0.008974111384919268,0.010041594749193323,0.01402110943937716,0.02320141430574402
SPY,index_8,realizedMovement60AtrRatio,1241,0.17751812071530376,0.2505245076184473,0.3420592061564487,0.42126060379957875,0.48386634321177335,0.5931455209739511,0.6759037549740212,0.996088800355865,1.3465848639726623
SPY,index_8,sessionDrawdownPct,1241,0.0024130786335152215,0.005247153277010989,0.008269996986640864,0.011342822546766518,0.01383908918406071,0.018032094290533294,0.020809365345549502,0.025816550665159334,0.05623411128313925
SPY,index_8,sessionDrawdownAtrRatio,1241,0.19881997435825116,0.4023061713207205,0.616829161473401,0.7866048353588853,0.9059277827320661,1.2096163577113646,1.3917966251766771,2.225493684507305,2.3880955060292828
SPY,index_8,pathLength60,1241,0.0037362648763663575,0.005762771610847817,0.008322180296363224,0.010360655998125301,0.011844532303614486,0.014995110203751253,0.01675805686025416,0.02400400328130434,0.039587921412272076
SPY,index_8,openToCurrentPct,1241,0.0003310216984722114,0.0030348358887322124,0.006021035516488027,0.007959273286129775,0.009803519061583499,0.013634437807560693,0.015554854221539757,0.019965617548842584,0.031714895262095366
SPY,index_9,shockPct,1241,0.0016979365201775973,0.002624769284186985,0.0036760936744826243,0.004744862603753269,0.00566504569016195,0.007489848468673809,0.010371218155467765,0.015200162303107731,0.020759493670886076
SPY,index_9,shockAtrRatio,1241,0.13754944915284306,0.19169297811281105,0.26247531379546146,0.31412830740600783,0.38955288777548847,0.4552132742624628,0.5566274793549996,0.8252178949457515,1.0258893969109906
SPY,index_9,downsideExcursionPct,1241,0.0007386888273314446,0.001359943482868413,0.0023652325328302917,0.0031033865718970042,0.004061347726179613,0.00511961451416084,0.006519672545347969,0.010856282217118091,0.011970463914835923
SPY,index_9,downsideExcursionAtrRatio,1241,0.06049677220686513,0.10492922079368727,0.17132566358854465,0.21594544233054414,0.2933217600462204,0.38757648132665085,0.4614080334297278,0.6201064671593567,0.6684608796658391
SPY,index_9,realizedMovement60Pct,1241,0.002094026570093649,0.0032231206524417425,0.004704777736682134,0.005767042967849924,0.00695475395399403,0.008821364917118216,0.010327260888928791,0.014918286258885638,0.030172907208347824
SPY,index_9,realizedMovement60AtrRatio,1241,0.1709572532143201,0.23636529716149673,0.32435913391236976,0.407011166174535,0.459942786854781,0.5603625097340854,0.6655411907449554,1.17964583045653,1.3529231978739409
SPY,index_9,sessionDrawdownPct,1241,0.0024212494606127223,0.0053086803397555705,0.008652039778700783,0.011115602263540742,0.014408728302613574,0.019322849785345004,0.02162829725499642,0.027258272428085536,0.037712407056979494
SPY,index_9,sessionDrawdownAtrRatio,1241,0.19995147676497416,0.41631103528850805,0.6441449991587052,0.8158128499121536,0.9928178913182174,1.2789752773981102,1.4439464754707858,1.8508057392773172,2.2594578679981887
SPY,index_9,pathLength60,1241,0.003543909716708593,0.005444965123731715,0.007943007273807035,0.009662207362375441,0.011936945840382629,0.014650434734696688,0.017249261598097376,0.027033516002286793,0.05560015852073108
SPY,index_9,openToCurrentPct,1241,0.00031090936547828463,0.0032000339076441175,0.006222504725423406,0.008297455968688805,0.010748880851817244,0.013653479117920935,0.015753944857546408,0.027526333507864056,0.03936083389413092
SPY,index_10,shockPct,1241,0.0015772870662461393,0.002332170880557962,0.00344568512137616,0.004568645640074143,0.005362481859729293,0.007202499105449169,0.00850172445654644,0.01123659385907103,0.01771737715889861
SPY,index_10,shockAtrRatio,1241,0.12524662702360465,0.17689159458000855,0.24222272952906912,0.28837025684774154,0.3472235936988415,0.4510396599393957,0.5284171040866014,0.7670309102760346,1.2671609022735852
SPY,index_10,downsideExcursionPct,1241,0.0006315523556902866,0.0012696123763696282,0.002182427842576119,0.0030299525847114657,0.004126213592233002,0.005434947982530952,0.007197693332905173,0.00783953045004877,0.008073988838367354
SPY,index_10,downsideExcursionAtrRatio,1241,0.051871320457759044,0.10035426628658348,0.1632182033335321,0.2143974143262316,0.2622302877205277,0.3480948452490776,0.42181961360059705,0.5774104927450368,0.717262173192519
SPY,index_10,realizedMovement60Pct,1241,0.0019675504157378424,0.0029917982578324593,0.004581835071328346,0.005548818640570148,0.006738884278655823,0.008199770196580183,0.009128199536485518,0.014875425093052456,0.028835080028915407
SPY,index_10,realizedMovement60AtrRatio,1241,0.16173609612999149,0.2298039206057686,0.317867497382817,0.3805180821030604,0.455048621623428,0.515357594768353,0.6520791964713253,1.1133194311186363,1.182684065701019
SPY,index_10,sessionDrawdownPct,1241,0.0024696010949556754,0.0054442420954741175,0.00887117168678703,0.011986055719737047,0.015638690997752364,0.02080951657827076,0.023002929103599128,0.029463751093825975,0.045243419920866945
SPY,index_10,sessionDrawdownAtrRatio,1241,0.19909858950304662,0.4150989805839093,0.6622438515067867,0.8726562730884516,1.0480234823281693,1.353254721195816,1.4715704045820428,2.198821783861946,2.5105087422201913
SPY,index_10,pathLength60,1241,0.003347471644616129,0.005113523462777492,0.007621257966324291,0.009466792287074699,0.011818301088458605,0.013997232055058298,0.015500190391034127,0.02536076952049767,0.051586077762395766
SPY,index_10,openToCurrentPct,1241,0.00040099383570257885,0.0032919123841617104,0.006347416474183021,0.008591411783501535,0.01122145246687567,0.013890737848957984,0.017038537961145357,0.02158358837442582,0.03910310562563546
SPY,index_11,shockPct,1241,0.0015516257843696676,0.0023390885990521464,0.0034625239491239816,0.004380408119254926,0.00584781697031823,0.007941511197756296,0.009966212207269386,0.020348865059945674,0.022840209148895396
SPY,index_11,shockAtrRatio,1241,0.1258064070614031,0.1733581330959575,0.243349631877985,0.2875904620798702,0.3493595510064247,0.4427537305261588,0.5547793955552991,0.9141997226507661,1.0043952149841417
SPY,index_11,downsideExcursionPct,1241,0.0006779837805418417,0.0013316462440063088,0.0022874026066858383,0.003024356458501679,0.003622961195936675,0.004812231377798779,0.005990684710098976,0.009046663797798095,0.01023805351823583
SPY,index_11,downsideExcursionAtrRatio,1241,0.05682371432298584,0.10099449140657343,0.1605313365693119,0.2162988234975065,0.25178748455541244,0.30949847704184846,0.34407452808275574,0.5394606233044315,0.585594472719783
SPY,index_11,realizedMovement60Pct,1241,0.001874631819671447,0.002888804385152757,0.004301064507471258,0.0052324780867726815,0.006288070580642705,0.008381773284941085,0.009706681973906875,0.013293285030132804,0.022240723061918852
SPY,index_11,realizedMovement60AtrRatio,1241,0.1548399729801697,0.21801533301112538,0.29820398043481156,0.3673714048209614,0.4311645738855259,0.4976394637326298,0.5867204879490164,0.9334217511120811,1.1445061756214128
SPY,index_11,sessionDrawdownPct,1241,0.002613287293437092,0.00549543660880718,0.009352731591449004,0.012148879908197387,0.016552815129071675,0.021397152586944322,0.024409146214957694,0.03197880344756765,0.049620582219928475
SPY,index_11,sessionDrawdownAtrRatio,1241,0.20382718256475632,0.43780503815998717,0.6948896009680869,0.8834640609637576,1.0507754643488114,1.3148506272305596,1.5545188388769833,2.291645812624509,2.4897607360861356
SPY,index_11,pathLength60,1241,0.0031293805699686983,0.0048952903272503345,0.007191262391178732,0.009400312421869561,0.011335836633716734,0.01452263294543898,0.01556788621587295,0.02177179154843312,0.03725425429021134
SPY,index_11,openToCurrentPct,1241,0.00024872749238280534,0.00339815502836327,0.006486927296990075,0.008657121635120335,0.011293649624281699,0.01520707266646365,0.016117638767951078,0.02166740171678026,0.0364399135178477
SPY,index_12,shockPct,1241,0.0014891276757762846,0.0022651158989403517,0.0032929733015855784,0.004212426658643099,0.004978566632369846,0.006477996209963791,0.00805345317422556,0.019339688592471337,0.02511123733787753
SPY,index_12,shockAtrRatio,1241,0.11803234260324097,0.16932305975302275,0.23327598599508678,0.2789101426636926,0.3449069619503026,0.4297667669272177,0.49132707819719185,0.8225582632295831,1.5240936260951465
SPY,index_12,downsideExcursionPct,1241,0.0006434921992355243,0.0012439461288396472,0.002129297075423253,0.002829663490689407,0.0038223774243782847,0.0046391655516896495,0.005943703092167167,0.008822923012206184,0.013471502590673545
SPY,index_12,downsideExcursionAtrRatio,1241,0.05192470056836653,0.09378339334062877,0.15639063128480907,0.2012005311376027,0.24444721392109123,0.3412931487838407,0.3963796478972703,0.5805142148028557,0.7396759288795948
SPY,index_12,realizedMovement60Pct,1241,0.0018445776115069631,0.0028331860938857647,0.00408653353613362,0.005147026197335804,0.006080201082810927,0.007984345130405647,0.009111864673382816,0.012923724545598966,0.022130494425810648
SPY,index_12,realizedMovement60AtrRatio,1241,0.15015250166785318,0.21053599774710616,0.28904054639857474,0.35082730236198323,0.4056797372165724,0.4607977639088472,0.5558425124496488,0.6631969053758677,0.8960190109777497
SPY,index_12,sessionDrawdownPct,1241,0.002692582775884498,0.0056725265739984345,0.009461908145456992,0.01236093943139668,0.016233536569271758,0.023823043092925385,0.025536870522155974,0.03843104054814175,0.04512873444578236
SPY,index_12,sessionDrawdownAtrRatio,1241,0.21330559114215153,0.4370746779462938,0.7159445659388699,0.8822927551921049,1.085057250106541,1.3558499481404969,1.5442796692525345,2.409068608429396,2.5686031593955287
SPY,index_12,pathLength60,1241,0.003117156870771187,0.004684256022102318,0.006857435796576716,0.008528135909581236,0.01057047884640372,0.01346906699759739,0.014508392318921148,0.022273289677158914,0.03676243024892689
SPY,index_12,openToCurrentPct,1241,0.0002615336332252305,0.0035590913849052885,0.006504846996886915,0.008637908679959283,0.011513008793400337,0.014756983288337154,0.01744139353325571,0.02367611952324592,0.03469308858693321
SPY,index_13,shockPct,1241,0.0014550745725718994,0.002184786654282676,0.003192630780101084,0.004162971721351852,0.00557957537257541,0.007875808397324479,0.011238037831868752,0.016628510207394604,0.023782479057219964
SPY,index_13,shockAtrRatio,1241,0.11646416606298855,0.16526332932774407,0.22632707944954866,0.2733347631924583,0.33860219009813386,0.4756342399255725,0.5621046189131929,1.2621612351011096,1.4434463844271057
SPY,index_13,downsideExcursionPct,1241,0.0006515676718183951,0.0011974852809101342,0.0020905012847873272,0.002820068895353896,0.0036199480430986757,0.00537958500657412,0.006179043309178842,0.011849444695492616,0.01616403675331197
SPY,index_13,downsideExcursionAtrRatio,1241,0.051184694035946186,0.0954942499115296,0.14949680094811119,0.20199727807745124,0.26190612116336137,0.3457259460491935,0.43510499726505697,0.9393707449083202,1.2884330696159836
SPY,index_13,realizedMovement60Pct,1241,0.0017804787724203502,0.0026657097061618396,0.0038531767216327165,0.004880922965873294,0.006048813928171227,0.00787767090049299,0.009089512571754757,0.012886872847136374,0.016298456370111163
SPY,index_13,realizedMovement60AtrRatio,1241,0.14400684137407072,0.20484055651157396,0.27368982862791025,0.32773919915955707,0.38427289881906845,0.48014115466278395,0.5408707496594183,0.5963127528133543,0.6599894634126064
SPY,index_13,sessionDrawdownPct,1241,0.002750517844408986,0.005721582398153478,0.00989262241271336,0.012514351320321443,0.01654253510929033,0.024006942741591722,0.028070990129894256,0.03538665662681399,0.04839727048569287
